"name","geod","length","ortho","move"
"m034(,)",9,1.84183-2.36001j,0.76246-1.03945j,2.01978150036503
"m035(,)",7,1.93828-2.83774j,0.74564+0.44964j,2.11382330000738
"m035(,)",5,1.82813-1.93072j,0.83099-1.80991j,2.02101992581704
"m035(,)",2,1.0596-2.06878j,1.15529+0.43784j,1.52011086252917
"m035(,)",0,0.30469-2.17623j,2.11919-0.99597j,1.43417128890532
"m035(,)",3,1.61373-3.03588j,0.79708+0.55971j,1.83548156230713
"m035(,)",6,1.93828-2.83774j,0.74564+0.44964j,2.11382330000738
"m035(,)",4,1.61373-3.03588j,0.79708+0.55971j,1.83548156230713
"m035(,)",1,1.0596-2.06878j,1.15529+0.43784j,1.52011086252917
"m036(,)",1,0.60938+2.73797j,1.69891-0.72379j,1.72189040788708
"m036(,)",4,1.57043-2.87488j,0.81084+2.91344j,1.8012460870437
"m036(,)",5,1.59857+2.65213j,0.99039+0.56894j,1.92284619177733
"m036(,)",2,1.12244-2.46429j,1.27468+0.25782j,1.70795655827381
"m036(,)",7,1.73793-2.1351j,1.00549-2.18142j,2.0327407868448
"m036(,)",8,1.94555-2.77996j,0.44082+2.333j,2.00835832562085
"m036(,)",6,1.59857+2.65213j,0.99039+0.56894j,1.92284619177733
"m036(,)",3,1.12244-2.46429j,1.27468+0.25782j,1.70795655827381
"m036(,)",0,0.60938+2.73797j,1.69891-0.72379j,1.72189040788708
"m037(,)",4,1.57043+2.87488j,0.95267-0.58506j,1.88147365435328
"m037(,)",1,0.91407+2.17623j,1.3035-0.55841j,1.53696492095134
"m037(,)",2,0.91407+2.17623j,1.3035-0.55841j,1.53696492095134
"m037(,)",5,1.61373-3.03588j,0.87018-0.68948j,1.8749336769073
"m037(,)",0,0.30469-2.17623j,2.11919+2.14562j,1.43417128890532
"m037(,)",6,1.61373-3.03588j,0.87018-0.68948j,1.8749336769073
"m037(,)",3,1.57043+2.87488j,0.95267-0.58506j,1.88147365435328
"m038(,)",1,0.78521-1.70415j,1.28699+0.8135j,1.32613105097273
"m038(,)",4,1.59857-2.65213j,0.74761+0.70652j,1.79061214739188
"m038(,)",6,1.94555+2.77996j,0.44082+0.8086j,2.00835832562085
"m038(,)",3,1.59857-2.65213j,0.74761+0.70652j,1.79061214739188
"m038(,)",0,0.78521-1.70415j,1.28699+0.8135j,1.32613105097273
"m038(,)",5,1.73793+2.1351j,1.00549-0.96017j,2.0327407868448
"m038(,)",2,1.21876+0.80725j,0.83099-1.80991j,1.34486103143434
"m039(,)",8,1.93828+2.83774j,0.50615+0.73721j,2.02115249855283
"m039(,)",2,1.20283-2.31406j,0.95874+0.65885j,1.53695597562687
"m039(,)",5,1.83282+0.86988j,0.43042-1.15062j,1.87156593734471
"m039(,)",7,1.89905-3.06359j,0.6076+0.65664j,2.01972575349079
"m039(,)",0,0.30469-0.96536j,2.11919+0.99597j,1.20376158098447
"m039(,)",3,1.82813+1.93072j,0.83099-1.33168j,2.02101992581704
"m039(,)",6,1.89905-3.06359j,0.6076+0.65664j,2.01972575349079
"m039(,)",4,1.83282+0.86988j,0.43042-1.15062j,1.87156593734471
"m039(,)",1,1.20283-2.31406j,0.95874+0.65885j,1.53695597562687
"m039(,)",9,1.93828+2.83774j,0.50615+0.73721j,2.02115249855283
"m040(,)",3,1.57043-2.87488j,0.70411-0.92377j,1.74737232150467
