"name","margulis upper","left geod","left power","right geod","right power","ortho"
"v1155(,)",1.1146585724562146,0.73763+2.07353j,1,0.75946+2.07885j,1,0.91059-0.34947j
"v1155(,)",1.681620268570666,0.73763+2.07353j,1,0.73763+2.07353j,1,1.64752-0.99792j
"v1155(,)",1.6892966371853702,0.75946+2.07885j,1,0.75946+2.07885j,1,1.63988-0.98824j
"v1155(,)",1.3283597581687454,0.06788+2.42946j,5,0.75946+2.07885j,1,2.273-0.79369j
"v1155(,)",1.1650100194823185,0.06788+2.42946j,5,0.73763+2.07353j,1,2.02742-1.33891j
"v1156(,)",1.1142374415649794,0.73527+2.05572j,1,0.74655+2.0749j,1,0.92062-0.33754j
"v1156(,)",1.6909063605962626,0.73527+2.05572j,1,0.73527+2.05572j,1,1.66608-0.9701j
"v1156(,)",1.6925810653735056,0.74655+2.0749j,1,0.74655+2.0749j,1,1.6539-0.96885j
"v1156(,)",1.1878186313178702,0.06761+1.75923j,7,0.73527+2.05572j,1,2.02881-1.73536j
"v1160(,)",1.6811963389757096,0.75466-2.03928j,1,0.75466-2.03928j,1,1.64699+0.92777j
"v1160(,)",1.2008349640741498,0.06562+2.34986j,8,0.75466-2.03928j,1,2.03598+2.3226j
"v1160(,)",1.1125199305567224,0.74175-2.05664j,1,0.75466-2.03928j,1,0.9139+0.31684j
"v1160(,)",1.6738728780551138,0.74175-2.05664j,1,0.74175-2.05664j,1,1.64131+0.93824j
"v1162(,)",1.1114231563311359,0.52776-1.76681j,1,0.61868+2.04793j,1,1.11793-0.97076j
"v1163(,)",1.1969676925983666,0.06208+2.37253j,8,0.76179+2.04068j,1,2.06166+0.65551j
"v1163(,)",1.6751970899826585,0.76179+2.04068j,1,0.76179+2.04068j,1,1.63437-0.92454j
"v1163(,)",1.6669962537137024,0.74494+2.0524j,1,0.74494+2.0524j,1,1.63243-0.93566j
"v1163(,)",1.1122991601412877,0.74494+2.0524j,1,0.76179+2.04068j,1,0.90816-0.3147j
"v1164(,)",1.6885248662103258,0.73646-2.05921j,1,0.73646-2.05921j,1,1.66128+0.97498j
"v1164(,)",1.114272951893008,0.73646-2.05921j,1,0.7493-2.0752j,1,0.91814+0.33955j
"v1164(,)",1.1829213337699758,0.06223-2.65362j,7,0.73646-2.05921j,1,2.07013+1.6636j
"v1164(,)",1.6912374839740099,0.7493-2.0752j,1,0.7493-2.0752j,1,1.65035+0.97222j
"v1166(,)",1.146476158341651,0.66159-2.47637j,1,0.7272+1.87247j,1,0.99744+0.16275j
"v1169(,)",1.1124518967235826,0.18465-2.76716j,2,0.72545+2.35921j,1,1.55097-2.53538j
"v1173(,)",1.1454539592314932,0.67035-2.37388j,1,0.74812+1.88564j,1,0.98695-3.05257j
"v1174(,)",1.1458893276310675,0.65067+2.39296j,1,0.76543-1.86577j,1,0.98689-0.11232j
"v1176(,)",1.6877357644608195,0.74608+2.07059j,1,0.74608+2.07059j,1,1.64997-0.96231j
"v1176(,)",1.1893596433754987,0.05717+2.33323j,8,0.7402+2.0527j,1,2.11076-1.84306j
"v1176(,)",1.113791609483928,0.7402+2.0527j,1,0.74608+2.07059j,1,0.91838-0.33307j
"v1176(,)",1.6879078386231465,0.7402+2.0527j,1,0.7402+2.0527j,1,1.66026-0.96114j
"v1177(,)",1.3705230191729394,0.65053+2.44186j,1,0.67328+2.02001j,1,1.29069-0.44029j
"v1185(,)",1.0978661011296849,0.61513-1.83567j,1,0.62261+2.04298j,1,1.04958-0.90328j
"v1186(,)",1.115628622610998,0.51776+2.07011j,1,0.62027-1.84434j,1,1.10573+2.21259j
"v1187(,)",1.6853096123623366,0.74076-2.05821j,1,0.74076-2.05821j,1,1.65493+0.96984j
"v1187(,)",1.11395419986033,0.74076-2.05821j,1,0.74998-2.07196j,1,0.91546+0.33684j
"v1187(,)",1.34121922562254,0.05018+2.38486j,8,0.74998-2.07196j,1,2.42419+1.16706j
"v1187(,)",1.1822810500224725,0.05018+2.38486j,8,0.74076-2.05821j,1,2.17623+1.70742j
"v1187(,)",1.6869641208279875,0.74998-2.07196j,1,0.74998-2.07196j,1,1.64594+0.96838j
"v1192(,)",1.1556016982584356,0.664+2.36964j,1,0.79407-1.96934j,1,0.96729-0.03457j
"v1193(,)",1.1457823724469178,0.7259-2.38569j,1,0.76055+1.93546j,1,0.94892-3.0796j
"v1196(,)",1.1234065391273758,0.53882+2.09283j,1,0.58098-1.85412j,1,1.12097+2.21083j
"v1197(,)",1.364239400426098,0.62172-2.56773j,1,0.75053-2.06621j,1,1.24432-2.62664j
"v1201(,)",1.1585138477000854,0.64044+2.42052j,1,0.74104-1.93664j,1,1.00978-0.08897j
"v1202(,)",1.1442556252449294,0.1517-1.89258j,3,0.69988+2.3644j,1,1.65919-2.34965j
"v1206(,)",1.1765216480828378,0.1476-2.74398j,2,0.7955-1.94392j,1,1.66229+0.817j
"v1206(,)",1.144712541966293,0.73467+2.42599j,1,0.7955-1.94392j,1,0.9193+3.06389j
"v1210(,)",1.2904894188942222,0.61125-1.81095j,1,0.61125-1.81095j,1,1.35399-0.75161j
"v1214(,)",1.1454862105835482,0.70597+2.38071j,1,0.75582-1.91798j,1,0.96272-0.07137j
"v1215(,)",1.1463079943475671,0.65514-2.42727j,1,0.79949+1.86973j,1,0.96227+0.12985j
"v1216(,)",1.4222538532469862,0.57125-2.49775j,1,0.68997-2.08933j,1,1.35326+0.40108j
"v1218(,)",1.1489152022280007,0.49382+2.22539j,1,0.68723+1.84686j,1,1.10507-2.45643j
"v1220(,)",1.150788299015451,0.65662+2.451j,1,0.73771-1.89873j,1,0.99774+3.01125j
"v1221(,)",1.1264721378177311,0.55075+1.82934j,1,0.55301-2.01044j,1,1.14776-2.24495j
"v1224(,)",1.109640846061846,0.58511+1.8403j,1,0.59459-2.01931j,1,1.0926-2.25199j
"v1229(,)",1.3020412226121838,0.59839-1.78243j,1,0.59839-1.78243j,1,1.39052+2.39716j
"v1232(,)",1.1559077521301402,0.65633+2.39187j,1,0.77325-1.95353j,1,0.98274+3.08286j
"v1233(,)",1.1449921577252515,0.72985-2.41324j,1,0.78455+1.9392j,1,0.92985-3.06749j
"v1235(,)",1.1452525474361341,0.52435-2.20983j,1,0.6467-1.85844j,1,1.11034+2.46338j
"v1238(,)",1.1474305636063376,0.66623+2.45513j,1,0.74408-1.88919j,1,0.98694+3.00394j
"v1239(,)",1.139769687530739,0.12572+2.28688j,3,0.70497+2.37484j,1,1.75128-2.42018j
"v1239(,)",1.8087761610926,0.70497+2.37484j,1,0.70497+2.37484j,1,1.72459+0.26812j
"v1242(,)",1.1185869095335117,0.52805-2.08019j,1,0.56296+1.76477j,1,1.14362-2.1388j
"v1244(,)",1.1275555610112136,0.52132-2.06395j,1,0.54999+1.77424j,1,1.16318-2.15685j
"v1245(,)",1.2009839631090855,0.64167+2.46799j,1,0.64475+2.57153j,1,1.03935-0.50397j
"v1247(,)",1.1364400018108833,0.47071-1.84074j,1,0.56061-1.87274j,1,1.20582+1.67333j
"v1248(,)",1.8367673287154656,0.68575+2.37628j,1,0.68575+2.37628j,1,1.76549+0.26923j
"v1248(,)",1.1654333143353415,0.12059+1.68912j,4,0.68575+2.37628j,1,1.77973-2.20356j
"v1250(,)",1.1457984755825565,0.56698-2.29007j,1,0.60911-1.77079j,1,1.12059+2.45592j
"v1254(,)",1.147319007380845,0.5361-2.30277j,1,0.63874-1.7551j,1,1.12076+2.45329j
"v1255(,)",1.0943632681781714,0.58214-2.09348j,1,0.60994+1.78116j,1,1.06661-2.15771j
"v1256(,)",1.3009928234934272,0.60403+1.78795j,1,0.60403+1.78795j,1,1.38256-2.39211j
"v1257(,)",1.0940391476011408,0.59521-2.08347j,1,0.61445+1.79466j,1,1.05783-2.17763j
"v1265(,)",1.1450676162846327,0.72166+2.40568j,1,0.77809-1.93181j,1,0.9389+3.06635j
"v1265(,)",1.841724225696924,0.72166+2.40568j,1,0.72166+2.40568j,1,1.74429+0.20946j
"v1267(,)",1.1007496999604929,0.55009-2.0227j,1,0.60957+1.76985j,1,1.09879+0.95176j
"v1269(,)",1.1045253175869947,0.53649+2.03322j,1,0.62068-1.78892j,1,1.09881-0.94545j
"v1270(,)",1.3980433719192173,0.67178-2.49961j,1,0.71458-2.02121j,1,1.29624-2.77797j
"v1272(,)",1.1447869366704566,0.72293+2.41754j,1,0.78856-1.93323j,1,0.93079+3.06086j
"v1272(,)",1.8357173890147096,0.72293+2.41754j,1,0.72293+2.41754j,1,1.73422+0.201j
"v1272(,)",1.8163659754457986,0.78856-1.93323j,1,0.78856-1.93323j,1,1.82252+0.75161j
"v1272(,)",1.1942448911891954,0.10482+2.30691j,3,0.78856-1.93323j,1,1.83364+0.91724j
"v1273(,)",1.8298496404738165,0.68772-2.4475j,1,0.68772-2.4475j,1,1.74007-0.1497j
"v1278(,)",1.1484099521405968,0.56774-2.2957j,1,0.68487-1.85246j,1,1.07396+2.52789j
"v1280(,)",1.3848899349198713,0.67016+2.51544j,1,0.7241+2.02548j,1,1.27513-0.38436j
"v1283(,)",1.1516519290015397,0.46306-1.91026j,1,0.54482-1.93027j,1,1.21088+1.78017j
"v1287(,)",1.097015775220477,0.60022+2.06823j,1,0.61083-1.80784j,1,1.06117+2.19805j
"v1290(,)",1.850191939820183,0.67981-2.38766j,1,0.67981-2.38766j,1,1.7805-0.24614j
"v1290(,)",1.1507860697812213,0.67981-2.38766j,1,0.79749+1.94296j,1,0.95377-3.08137j
"v1290(,)",1.1760562643203216,0.09508-2.5866j,5,0.67981-2.38766j,1,1.90098+2.08906j
"v1290(,)",1.8364427383882302,0.79749+1.94296j,1,0.79749+1.94296j,1,1.8359-0.72326j
"v1298(,)",1.1451523605518612,0.68495-2.39453j,1,0.76797+1.89851j,1,0.96596+0.09194j
"v1299(,)",1.1454133488274227,0.67002+2.40832j,1,0.78084-1.88421j,1,0.96585-0.10919j
"v1303(,)",1.8325369405551417,0.77563+1.92459j,1,0.77563+1.92459j,1,1.8543-0.73499j
"v1303(,)",1.1450398619448152,0.71357-2.40279j,1,0.77563+1.92459j,1,0.94503-3.06287j
"v1303(,)",1.8448600405813398,0.71357-2.40279j,1,0.71357-2.40279j,1,1.75289-0.20561j
"v1305(,)",1.141704137917551,0.50562+2.21784j,1,0.62039+1.75673j,1,1.14022-2.38032j
"v1306(,)",1.3793300557310255,0.66169-2.52762j,1,0.73018-2.03314j,1,1.26653+0.41047j
"v1310(,)",1.1451210828291498,0.69006+2.39451j,1,0.76803-1.90325j,1,0.9631-0.08876j
"v1311(,)",1.1454580610701095,0.66958-2.41329j,1,0.78563+1.88378j,1,0.96293+0.11234j
"v1312(,)",1.1216011546474547,0.54477-1.81349j,1,0.58379+2.08029j,1,1.12566-0.95248j
"v1314(,)",1.8427826076605938,0.68538-2.38962j,1,0.68538-2.38962j,1,1.76898-0.24086j
"v1314(,)",1.1686687977192378,0.0845+2.43796j,5,0.68538-2.38962j,1,1.95775+2.1612j
"v1318(,)",1.1450909221712076,0.69463-2.39585j,1,0.76932+1.90744j,1,0.95972-3.05492j
"v1319(,)",1.1454698965268493,0.67047+2.41783j,1,0.79002-1.88467j,1,0.9595+3.02722j
"v1321(,)",1.1213136906356815,0.53211-2.06692j,1,0.55978+1.77698j,1,1.14657-2.15935j
"v1323(,)",1.1225065534790866,0.55386+1.82493j,1,0.57144-2.08487j,1,1.12524-2.19512j
"v1324(,)",1.1596264697741627,0.49291+2.23337j,1,0.60402+1.77365j,1,1.16926-2.40115j
"v1325(,)",1.128259257975628,0.53527-2.03845j,1,0.54926+1.80039j,1,1.15826-2.19964j
"v1329(,)",1.8428262928868528,0.71236-2.40766j,1,0.71236-2.40766j,1,1.75017-0.20083j
"v1329(,)",1.144924470643716,0.71236-2.40766j,1,0.78+1.92356j,1,0.94265+0.0821j
"v1329(,)",1.2140065784168335,0.07842+2.41946j,5,0.78+1.92356j,1,1.97939+1.98971j
"v1329(,)",1.8265675802549846,0.78+1.92356j,1,0.78+1.92356j,1,1.8446-0.73167j
"v1330(,)",1.8375940858426314,0.67984+2.4361j,1,0.67984+2.4361j,1,1.75521+0.15325j
"v1331(,)",1.1170639372805202,0.57096+2.23292j,1,0.69452+1.78087j,1,1.04363-2.4367j
"v1334(,)",1.8256696656896376,0.7669-1.92436j,1,0.7669-1.92436j,1,1.85246+0.69401j
"v1334(,)",1.1513160680765642,0.66608+2.417j,1,0.7669-1.92436j,1,0.97783-0.09144j
"v1334(,)",1.882122951791665,0.66608+2.417j,1,0.66608+2.417j,1,1.81514+0.1851j
"v1337(,)",1.145050554845227,0.69829+2.39816j,1,0.77147-1.91077j,1,0.95625+3.0559j
"v1337(,)",1.8505184687816296,0.69829+2.39816j,1,0.69829+2.39816j,1,1.7685+0.19783j
"v1338(,)",1.804968412406943,0.79361+1.88653j,1,0.79361+1.88653j,1,1.82443-0.64704j
"v1338(,)",1.1454342998231415,0.67235-2.42157j,1,0.79361+1.88653j,1,0.956+0.11531j
"v1338(,)",1.8465049697960934,0.67235-2.42157j,1,0.67235-2.42157j,1,1.77216-0.15971j
"v1339(,)",1.2000391058327808,0.07494+1.80914j,7,0.66738+2.41269j,1,2.02487-1.62621j
"v1339(,)",1.8277249289192947,0.77071-1.92755j,1,0.77071-1.92755j,1,1.85089+0.69836j
"v1339(,)",1.8785863711753443,0.66738+2.41269j,1,0.66738+2.41269j,1,1.81169+0.19429j
"v1339(,)",1.1513728189108983,0.66738+2.41269j,1,0.77071-1.92755j,1,0.97516+3.05499j
"v1341(,)",1.3809816876300167,0.65044+2.53364j,1,0.73203+2.04148j,1,1.26961-0.43413j
"v1342(,)",1.0977368462333568,0.58481+2.08014j,1,0.60541-1.79208j,1,1.07196+2.17509j
"v1343(,)",1.1012713153675135,0.59665-2.0551j,1,0.60226+1.81555j,1,1.07259-2.21119j
"v1344(,)",1.4258393807403835,0.59649+2.52715j,1,0.7174+2.07739j,1,1.33982-0.51576j
"v1345(,)",1.413573491613561,0.60266-2.5339j,1,0.72348-2.07425j,1,1.32121+0.51251j
"v1349(,)",1.828889263673411,0.77499+1.92962j,1,0.77499+1.92962j,1,1.8484-0.70202j
"v1349(,)",1.1958304858416806,0.07216+1.77555j,7,0.66957-2.40899j,1,2.04293+1.70652j
"v1349(,)",1.1511575232308677,0.66957-2.40899j,1,0.77499+1.92962j,1,0.97157+0.08275j
"v1349(,)",1.8738547984214766,0.66957-2.40899j,1,0.66957-2.40899j,1,1.80634-0.20198j
"v1357(,)",1.4033821701773332,0.61086+2.53785j,1,0.7278+2.06914j,1,1.30555-0.50276j
"v1359(,)",1.701623137658236,0.71806-2.03023j,1,0.71806-2.03023j,1,1.69913-2.07069j
"v1359(,)",1.3976301820137962,0.66053-2.50894j,1,0.71806-2.03023j,1,1.29579+0.39112j
"v1360(,)",1.8684909120561972,0.6724+2.40609j,1,0.6724+2.40609j,1,1.79977+0.2078j
"v1360(,)",1.1507454535685446,0.6724+2.40609j,1,0.77936-1.93057j,1,0.96745+3.06156j
"v1360(,)",1.2449395880417655,0.06867-2.66819j,7,0.77936-1.93057j,1,2.15983+0.97653j
"v1360(,)",1.190932784294493,0.06867-2.66819j,7,0.6724+2.40609j,1,2.06659-1.78363j
"v1360(,)",1.8291908493217417,0.77936-1.93057j,1,0.77936-1.93057j,1,1.84528+0.70481j
"v1361(,)",1.3986274222921886,0.61151+2.47422j,1,0.68363+2.0544j,1,1.32404+2.71816j
"v1362(,)",1.1450665181191906,0.68947-2.40003j,1,0.77314+1.90264j,1,0.96+0.09223j
"v1362(,)",1.8517994034655276,0.68947-2.40003j,1,0.68947-2.40003j,1,1.77415-0.18979j
"v1362(,)",1.831909888978576,0.77314+1.90264j,1,0.77314+1.90264j,1,1.86447-0.68663j
"v1363(,)",1.1452937389723037,0.67501+2.4132j,1,0.78553-1.889j,1,0.95987-0.10881j
"v1363(,)",1.8495859255964877,0.67501+2.4132j,1,0.67501+2.4132j,1,1.77613+0.16851j
"v1363(,)",1.8146853684128363,0.78553-1.889j,1,0.78553-1.889j,1,1.84091+0.65442j
"v1364(,)",1.1033605815512904,0.5756-2.03134j,1,0.57722+1.76834j,1,1.10619+0.95797j
"v1369(,)",1.1783885467950017,0.50713+2.29062j,1,0.61556+1.84156j,1,1.16523-2.50189j
"v1375(,)",1.1256490234374428,0.575+2.25249j,1,0.69717+1.80372j,1,1.04679-2.46753j
"v1376(,)",1.4053114538703386,0.60312+2.48129j,1,0.6863+2.06206j,1,1.33157+2.72198j
"v1378(,)",1.4384247578077929,0.60944-2.39343j,1,0.67097+2.33024j,1,1.3472+3.1191j
"v1381(,)",1.396812616436244,0.61946-2.53844j,1,0.72976-2.06321j,1,1.29529-2.65264j
"v1383(,)",1.8307290216511098,0.77487-1.90823j,1,0.77487-1.90823j,1,1.8595+0.69853j
"v1383(,)",1.2354466301150253,0.06081+2.38404j,8,0.77487-1.90823j,1,2.10517+1.59566j
"v1383(,)",1.145001544016307,0.69553+2.40188j,1,0.77487-1.90823j,1,0.95546+3.05212j
"v1383(,)",1.8494661057021973,0.69553+2.40188j,1,0.69553+2.40188j,1,1.76793+0.19281j
"v1384(,)",1.1452863712109174,0.67623-2.41928j,1,0.79134+1.89022j,1,0.95527-3.0301j
"v1384(,)",1.8464778972050042,0.67623-2.41928j,1,0.67623-2.41928j,1,1.77067-0.16444j
"v1384(,)",1.8080329001643674,0.79134+1.89022j,1,0.79134+1.89022j,1,1.82822-0.6555j
"v1384(,)",1.234780648873343,0.06081+2.38404j,8,0.79134+1.89022j,1,2.09792+0.67813j
"v1385(,)",1.1285997755713764,0.53051-1.92417j,1,0.53191-1.84765j,1,1.17577+1.71767j
"v1386(,)",1.1132284761816995,0.55103-1.78836j,1,0.5897+2.05724j,1,1.11756-0.95867j
"v1387(,)",1.3988828544919205,0.63275+2.47486j,1,0.6896+2.04034j,1,1.318-0.43834j
"v1387(,)",1.7323721072739255,0.6896+2.04034j,1,0.6896+2.04034j,1,1.74946+2.10068j
"v1388(,)",1.162068916410412,0.53951-2.29692j,1,0.65242-1.85147j,1,1.1163+2.5209j
"v1389(,)",1.125367158850494,0.53689+2.04627j,1,0.55399-1.79509j,1,1.15197+2.18994j
"v1393(,)",1.1123615928534296,0.53904+2.05898j,1,0.60318-1.81754j,1,1.10779+2.20177j
"v1394(,)",1.1032420706752746,0.56837-2.03113j,1,0.58513+1.77127j,1,1.10486+0.95568j
"v1395(,)",1.192421734139271,0.05801+2.34731j,8,0.67288-2.41531j,1,2.15059+1.59547j
"v1395(,)",1.2444730162320388,0.05801+2.34731j,8,0.77418+1.92179j,1,2.24552+1.97776j
"v1395(,)",1.8231488010047965,0.77418+1.92179j,1,0.77418+1.92179j,1,1.84543-0.69534j
"v1395(,)",1.871113964850281,0.67288-2.41531j,1,0.67288-2.41531j,1,1.80015-0.1878j
"v1395(,)",1.1497527948087716,0.67288-2.41531j,1,0.77418+1.92179j,1,0.96925+0.09115j
"v1401(,)",1.1326755123829495,0.50545-1.93016j,1,0.55063-1.87139j,1,1.17751-1.39957j
"v1404(,)",1.8648826034154704,0.67582+2.41034j,1,0.67582+2.41034j,1,1.79306+0.19809j
"v1404(,)",1.1495419481159073,0.67582+2.41034j,1,0.77992-1.92457j,1,0.96448+3.05562j
"v1404(,)",1.2403338548156897,0.05432+2.37271j,8,0.77992-1.92457j,1,2.27607+1.02254j
"v1404(,)",1.1868881996274214,0.05432+2.37271j,8,0.67582+2.41034j,1,2.18233-1.73664j
"v1404(,)",1.824740100060733,0.77992-1.92457j,1,0.77992-1.92457j,1,1.84209+0.7002j
"v1407(,)",1.3901191825961046,0.64976+2.52471j,1,0.72607+2.04028j,1,1.28413-0.42538j
"v1412(,)",1.1014024882069005,0.59083-2.0609j,1,0.60074+1.80874j,1,1.07619-2.20122j
"v1416(,)",1.1104481170664928,0.5403+2.05286j,1,0.6054-1.80985j,1,1.10599+2.19978j
"v1423(,)",1.151965291632713,0.50016+2.26711j,1,0.68297+1.79304j,1,1.11334+0.6913j
"v1424(,)",1.1184301147218514,0.55418+2.07618j,1,0.5763-1.82678j,1,1.11796-0.9413j
"v1426(,)",1.115242195861332,0.55196-1.79609j,1,0.58574+2.06318j,1,1.11917-0.9562j
"v1428(,)",1.116611263204388,0.56703+2.03054j,1,0.56979-1.82028j,1,1.12086+2.22566j
"v1429(,)",1.114197865838416,0.57272-2.03197j,1,0.57462+1.82169j,1,1.11309-2.22661j
"v1430(,)",1.1039680398476983,0.56241+2.03324j,1,0.59072-1.77628j,1,1.10443-0.95339j
"v1432(,)",1.4202686656418668,0.60591+2.52588j,1,0.71837+2.07037j,1,1.33142-0.49799j
"v1435(,)",1.1186991631159438,0.56132-2.03102j,1,0.56575+1.81744j,1,1.12782-2.2223j
"v1437(,)",1.4024672196780639,0.62574-2.47874j,1,0.69039-2.04597j,1,1.32285+0.43473j
"v1437(,)",1.7409543497883517,0.69039-2.04597j,1,0.69039-2.04597j,1,1.7568-2.09203j
"v1439(,)",1.1510573524946937,0.5088+2.27921j,1,0.67186+1.77862j,1,1.11628+0.69096j
"v1440(,)",1.111775922484055,0.57758+2.03519j,1,0.5796-1.82145j,1,1.10555-0.91657j
"v1443(,)",1.4217393922805581,0.59948-2.49865j,1,0.69761-2.06897j,1,1.34524-2.71923j
"v1443(,)",1.771693482757326,0.69761-2.06897j,1,0.69761-2.06897j,1,1.7793-2.05106j
"v1445(,)",1.1089363038387041,0.54343-2.04809j,1,0.60454+1.80263j,1,1.10516+0.94403j
"v1447(,)",1.1465665846570978,0.55487+2.23479j,1,0.61899+1.82573j,1,1.11723+0.68125j
"v1449(,)",1.4066951704805344,0.61685-2.53096j,1,0.72407-2.06365j,1,1.3106-2.65644j
"v1450(,)",1.146780899011334,0.56273-2.24799j,1,0.61265-1.81165j,1,1.11868-0.6827j
"v1451(,)",1.1518663647585374,0.50434+2.23375j,1,0.61734+1.77518j,1,1.14984-2.40676j
"v1452(,)",1.136221127409937,0.56716-2.26806j,1,0.68669-1.8208j,1,1.06485-0.65441j
"v1454(,)",1.1185688517563341,0.55934-2.07592j,1,0.57117+1.82336j,1,1.11903+0.94341j
"v1456(,)",1.105150071342267,0.5693+2.03665j,1,0.58162-1.77683j,1,1.10682-0.95498j
"v1457(,)",1.1162121398381373,0.55505+1.80186j,1,0.58082-2.0665j,1,1.1196+0.95373j
"v1458(,)",1.1051174924656084,0.55826-2.03661j,1,0.59375+1.78198j,1,1.10469+0.95141j
"v1459(,)",1.7666707656545875,0.69638+2.06506j,1,0.69638+2.06506j,1,1.77571+2.05796j
"v1459(,)",1.4184654949298319,0.6039+2.49541j,1,0.69638+2.06506j,1,1.34148+2.71705j
"v1460(,)",1.1593057102038973,0.46577-1.89245j,1,0.51187-1.85185j,1,1.24838+1.70307j
"v1463(,)",1.1079690193657867,0.54741+2.04515j,1,0.60161-1.79711j,1,1.10512-0.94604j
"v1465(,)",1.7461719316266924,0.69233+2.05003j,1,0.69233+2.05003j,1,1.76012+2.08378j
"v1465(,)",2.0389485603748,0.62139+2.48326j,1,0.62139+2.48326j,1,1.98832-3.1076j
"v1465(,)",1.4066445652157102,0.62139+2.48326j,1,0.69233+2.05003j,1,1.32735-0.43313j
"v1469(,)",1.239422403202294,0.38689+2.48063j,2,0.60014+1.98264j,1,1.28833-1.18092j
"v1472(,)",1.1181991685371095,0.56357+2.07431j,1,0.56786-1.8192j,1,1.11931-0.94544j
"v1473(,)",1.1111579692796854,0.54512-2.0551j,1,0.59864+1.80958j,1,1.10795+0.94292j
"v1474(,)",1.127594745910012,0.56444-2.24827j,1,0.68549-1.79784j,1,1.06057+2.45659j
"v1476(,)",1.4070783821661679,0.62736+2.48394j,1,0.69426+2.04619j,1,1.32593-0.43749j
"v1476(,)",2.037605732526841,0.62736+2.48394j,1,0.62736+2.48394j,1,1.98411-3.10581j
"v1476(,)",1.7389343804785593,0.69426+2.04619j,1,0.69426+2.04619j,1,1.75198+2.08605j
"v1476(,)",1.2803198632856365,0.07314+2.30054j,3,0.69426+2.04619j,1,2.0806-1.63275j
"v1479(,)",1.7324700571009617,0.55762+1.79499j,1,0.55762+1.79499j,1,1.93722+2.23325j
"v1479(,)",1.1138303729925516,0.55762+1.79499j,1,0.58163-2.05995j,1,1.11724+0.95519j
"v1480(,)",1.1705266702699528,0.49995+2.26327j,1,0.60952+1.80919j,1,1.16872-2.45477j
"v1482(,)",1.7616471000624905,0.69626-2.06166j,1,0.69626-2.06166j,1,1.77125-2.06269j
"v1482(,)",1.4167259426924286,0.60818-2.49375j,1,0.69626-2.06166j,1,1.33893+0.4271j
"v1483(,)",1.1644320174889804,0.47541-1.87291j,1,0.49657-1.92608j,1,1.24717+1.75072j
"v1484(,)",1.2487619620515433,0.54387+2.54554j,1,0.61249+2.53298j,1,1.1341+2.57147j
"v1485(,)",1.1161904163043255,0.56462-2.03632j,1,0.57053+1.81493j,1,1.12106-2.21722j
"v1486(,)",1.1129209737623165,0.5722+2.03835j,1,0.57704-1.81677j,1,1.11059+2.21847j
"v1487(,)",1.1164253758486073,0.55892-1.8055j,1,0.57623+2.06772j,1,1.11924+2.18987j
"v1493(,)",1.7489299906531448,0.69462-2.0527j,1,0.69462-2.0527j,1,1.7609-2.07695j
"v1493(,)",1.410571620860445,0.61901-2.48752j,1,0.69462-2.0527j,1,1.33107-2.70878j
"v1493(,)",2.0388262560254153,0.61901-2.48752j,1,0.61901-2.48752j,1,1.98824+3.11126j
"v1494(,)",1.753635142445071,0.57417-1.81907j,1,0.57417-1.81907j,1,1.9399-2.18957j
"v1494(,)",1.1170077235736224,0.55899+2.07152j,1,0.57417-1.81907j,1,1.11722+2.19735j
"v1495(,)",1.704640887269911,0.58905+1.78356j,1,0.58905+1.78356j,1,1.89207+2.21582j
"v1495(,)",1.1060339440971507,0.5613-2.03937j,1,0.58905+1.78356j,1,1.10619+0.95184j
"v1496(,)",1.1174902568909562,0.56615+1.81504j,1,0.56663-2.07194j,1,1.11901+0.94715j
"v1497(,)",2.0392267831603914,0.60753-2.49862j,1,0.60753-2.49862j,1,1.99106+3.12227j
"v1497(,)",1.4212927190638796,0.60753-2.49862j,1,0.69949-2.06329j,1,1.34264+0.42818j
"v1497(,)",1.7620701939481724,0.69949-2.06329j,1,0.69949-2.06329j,1,1.76915-2.05611j
"v1499(,)",1.1401338308279139,0.4509-1.59278j,1,0.64576-2.06248j,1,1.21105+0.45204j
"v1501(,)",1.4330549350317145,0.50625+2.01039j,1,0.55558+2.03679j,1,1.50047-1.18435j
"v1503(,)",1.1091470365225797,0.54927+2.04883j,1,0.59753-1.80024j,1,1.10677+2.19577j
"v1504(,)",1.7571525155471444,0.69682+2.05893j,1,0.69682+2.05893j,1,1.76673+2.06558j
"v1504(,)",1.4160892262696123,0.61196+2.49324j,1,0.69682+2.05893j,1,1.33736+2.71196j
"v1504(,)",2.0392870943719004,0.61196+2.49324j,1,0.61196+2.49324j,1,1.99046-3.11746j
"v1506(,)",1.437131077691654,0.52982-1.99593j,1,0.53036-2.05014j,1,1.50629+1.10115j
"v1509(,)",1.1441726828542698,0.55587+2.27469j,1,0.67314+1.82735j,1,1.0842-2.49273j
"v1510(,)",1.149155796414798,0.50954+2.24448j,1,0.67043+1.82055j,1,1.11101-2.455j
"v1511(,)",1.2562796580961963,0.46643+2.43478j,1,0.50226+2.03909j,1,1.26122-1.17069j
"v1519(,)",1.7459290271698824,0.69681-2.05163j,1,0.69681-2.05163j,1,1.75647-2.07524j
"v1519(,)",1.2972421104434901,0.05467+2.41401j,5,0.69681-2.05163j,1,2.22501+1.47098j
"v1519(,)",1.3412699191682065,0.05467+2.41401j,5,0.62144-2.48988j,1,2.26614-0.83082j
"v1519(,)",1.4126361272831056,0.62144-2.48988j,1,0.69681-2.05163j,1,1.33196+0.43526j
