"name","geod","length","ortho","move"
"m003(-15,1)",4,0.85865-2.6688*1j,1.09279-1.68146*1j,1.39623544665036
"m003(-15,1)",3,0.85865-2.6688*1j,1.09279-1.68146*1j,1.39623544665036
"m003(-15,1)",6,1.09342+1.75008*1j,0.84592+2.53924*1j,1.32195128828467
"m003(-15,1)",2,0.85602+2.67004*1j,1.09841+1.68101*1j,1.39903560619684
"m003(-15,1)",0,0.0254+0.43187*1j,5.55958+1.14321*1j,2.62473931312496
"m003(-15,2)",0,0.02695-2.92037*1j,4.40281+2.32629*1j,1.74448534762095
"m003(-15,2)",2,0.85429+2.67034*1j,1.1018+1.68166*1j,1.40060240848595
"m003(-15,2)",4,0.85999-2.66765*1j,1.08958-1.68264*1j,1.394500495019
"m003(-15,2)",3,0.85999-2.66765*1j,1.08958-1.68264*1j,1.394500495019
"m003(-15,2)",6,1.0973+1.75073*1j,0.84365+2.53946*1j,1.32439658238377
"m003(-15,2)",1,0.85429+2.67034*1j,1.1018+1.68166*1j,1.40060240848595
"m003(-15,2)",5,1.08334-1.75218*1j,0.85127-2.53654*1j,1.31576852228406
"m003(-15,4)",2,0.85074+2.6721*1j,1.10958+1.68093*1j,1.40459635633503
"m003(-15,4)",0,0.02978+1.68408*1j,4.30091+2.59322*1j,1.74331686034769
"m003(-15,4)",1,0.85074+2.6721*1j,1.10958+1.68093*1j,1.40459635633503
"m003(-15,4)",5,1.07456-1.75295*1j,0.85614-2.53478*1j,1.31042065234968
"m003(-15,4)",4,0.86364-2.66602*1j,1.08193-1.68314*1j,1.39079230563815
"m003(-15,4)",3,0.86364-2.66602*1j,1.08193-1.68314*1j,1.39079230563815
"m003(-15,4)",6,1.10618+1.74967*1j,0.83889+2.5414*1j,1.32996868456584
"m003(-15,7)",1,0.84699+2.67782*1j,1.12075+1.67292*1j,1.41155463544303
"m003(-15,7)",5,1.06078-1.7465*1j,0.865-2.53647*1j,1.30186149294313
"m003(-15,7)",4,0.87057-2.66681*1j,1.07006-1.67733*1j,1.38624920617037
"m003(-15,7)",6,1.11864+1.7402*1j,0.83349+2.54847*1j,1.33767089080308
"m003(-15,7)",3,0.87057-2.66681*1j,1.07006-1.67733*1j,1.38624920617037
"m003(-15,7)",2,0.84699+2.67782*1j,1.12075+1.67292*1j,1.41155463544303
"m003(-15,7)",0,0.03241-0.83592*1j,4.21324+3.04143*1j,1.73010494664632
"m003(-15,8)",0,0.03259+0.83702*1j,4.20715-3.08394*1j,1.72494893444194
"m003(-15,8)",2,0.84668+2.68028*1j,1.12314+1.66848*1j,1.41347940328632
"m003(-15,8)",4,0.87271-2.66819*1j,1.06708-1.67358*1j,1.38549233133906
"m003(-15,8)",6,1.12121+1.73509*1j,0.83286+2.55162*1j,1.33918728596599
"m003(-15,8)",3,0.87271-2.66819*1j,1.06708-1.67358*1j,1.38549233133906
"m003(-15,8)",1,0.84668+2.68028*1j,1.12314+1.66848*1j,1.41347940328632
"m003(-15,8)",5,1.0573-1.74224*1j,0.86762-2.53845*1j,1.29960209634241
"m003(-15,11)",1,0.84908+2.68698*1j,1.12326+1.65387*1j,1.4157072705632
"m003(-15,11)",5,1.05388-1.72674*1j,0.87168-2.54695*1j,1.29681407669468
"m003(-15,11)",4,0.87633-2.67453*1j,1.06427-1.66006*1j,1.3862751591205
"m003(-15,11)",3,0.87633-2.67453*1j,1.06427-1.66006*1j,1.3862751591205
"m003(-15,11)",6,1.12094+1.71856*1j,0.83536+2.56052*1j,1.33846448369709
"m003(-15,11)",2,0.84908+2.68698*1j,1.12326+1.65387*1j,1.4157072705632
"m003(-15,11)",0,0.03062-1.68362*1j,4.26895-2.61511*1j,1.71802530108574
"m003(-15,13)",4,0.87606-2.67884*1j,1.0672-1.65236*1j,1.38870753966579
"m003(-15,13)",3,0.87606-2.67884*1j,1.0672-1.65236*1j,1.38870753966579
"m003(-15,13)",6,1.11538+1.71047*1j,0.83946+2.56413*1j,1.33453497360596
"m003(-15,13)",1,0.85242+2.68953*1j,1.11851+1.64661*1j,1.41429585148933
"m003(-15,13)",5,1.05715-1.71788*1j,0.87092-2.55247*1j,1.29831004420939
"m003(-15,13)",0,0.02773+2.92033*1j,4.36916-2.32964*1j,1.72125662676648
"m003(-15,13)",2,0.85242+2.68953*1j,1.11851+1.64661*1j,1.41429585148933
"m003(-14,1)",5,1.08667-1.75495*1j,0.84897-2.53548*1j,1.31791176819937
"m003(-14,1)",1,0.85493+2.6685*1j,1.09934+1.68458*1j,1.39891952132814
"m003(-14,1)",6,1.09458+1.75414*1j,0.84465+2.53714*1j,1.32279815009157
"m003(-14,1)",3,0.85816-2.66697*1j,1.09243-1.68511*1j,1.39547106930535
"m003(-14,1)",4,0.85816-2.66697*1j,1.09243-1.68511*1j,1.39547106930535
"m003(-14,1)",2,0.85493+2.6685*1j,1.09934+1.68458*1j,1.39891952132814
"m003(-14,1)",0,0.02923+0.46364*1j,4.32235+2.21068*1j,1.74306344650574
"m003(-14,3)",5,1.07693-1.75745*1j,0.85411-2.53257*1j,1.31201702809113
"m003(-14,3)",1,0.8506+2.66981*1j,1.10821+1.68526*1j,1.40321719846235
"m003(-14,3)",3,0.86195-2.66443*1j,1.0839-1.6871*1j,1.39107292128702
"m003(-14,3)",6,1.10474+1.75465*1j,0.83891+2.53843*1j,1.32919105662443
"m003(-14,3)",4,0.86195-2.66443*1j,1.0839-1.6871*1j,1.39107292128702
"m003(-14,3)",2,0.8506+2.66981*1j,1.10821+1.68526*1j,1.40321719846235
"m003(-14,3)",0,0.03292+2.25549*1j,4.20102+2.48221*1j,1.74070029058306
"m003(-14,5)",2,0.8466+2.6733*1j,1.11817+1.68171*1j,1.40884510373412
"m003(-14,5)",0,0.03591+1.35312*1j,4.11149+2.7862*1j,1.73747990847609
"m003(-14,5)",1,0.8466+2.6733*1j,1.11817+1.68171*1j,1.40884510373412
"m003(-14,5)",5,1.06533-1.75548*1j,0.86106-2.53195*1j,1.30493799644178
"m003(-14,5)",4,0.86727-2.66355*1j,1.07387-1.68519*1j,1.38672256261628
"m003(-14,5)",3,0.86727-2.66355*1j,1.07387-1.68519*1j,1.38672256261628
"m003(-14,5)",6,1.11598+1.75028*1j,0.83341+2.54257*1j,1.33623692552589
"m003(-14,9)",2,0.84516+2.68478*1j,1.12932+1.66091*1j,1.41784091688329
"m003(-14,9)",0,0.03678-1.35203*1j,4.08443-2.82526*1j,1.71289351797999
"m003(-14,9)",1,0.84516+2.68478*1j,1.12932+1.66091*1j,1.41784091688329
"m003(-14,9)",5,1.0491-1.73555*1j,0.87329-2.54121*1j,1.29441377150449
"m003(-14,9)",4,0.87725-2.67*1j,1.06004-1.66769*1j,1.38326408264317
"m003(-14,9)",3,0.87725-2.67*1j,1.06004-1.66769*1j,1.38326408264317
"m003(-14,9)",6,1.12798+1.72635*1j,0.83048+2.55732*1j,1.34333531876118
"m003(-14,11)",0,0.03406-2.25517*1j,4.1619-2.49849*1j,1.71216083560652
"m003(-14,11)",2,0.84849+2.68935*1j,1.12605+1.64965*1j,1.4177615516721
"m003(-14,11)",3,0.87857-2.67568*1j,1.06086-1.65673*1j,1.38524739922781
"m003(-14,11)",6,1.12398+1.71372*1j,0.8344+2.56354*1j,1.34028423402654
"m003(-14,11)",4,0.87857-2.67568*1j,1.06086-1.65673*1j,1.38524739922781
"m003(-14,11)",5,1.04994-1.72295*1j,0.87445-2.54864*1j,1.29426371550341
"m003(-14,11)",1,0.84849+2.68935*1j,1.12605+1.64965*1j,1.4177615516721
"m003(-14,13)",5,1.05547-1.7136*1j,0.87242-2.55472*1j,1.29706394166778
"m003(-14,13)",1,0.85281+2.69155*1j,1.11909+1.64242*1j,1.4151821684854
"m003(-14,13)",3,0.87734-2.6805*1j,1.06576-1.6486*1j,1.38858783780821
"m003(-14,13)",6,1.11594+1.70572*1j,0.83978+2.56676*1j,1.3347054167336
"m003(-14,13)",4,0.87734-2.6805*1j,1.06576-1.6486*1j,1.38858783780821
"m003(-14,13)",2,0.85281+2.69155*1j,1.11909+1.64242*1j,1.4151821684854
"m003(-14,13)",0,0.03011-0.46391*1j,4.28664-2.20641*1j,1.7184016970455
"m003(-13,1)",0,0.03397+0.50044*1j,4.1715+2.21864*1j,1.73975905202214
"m003(-13,1)",2,0.85354+2.6666*1j,1.10054+1.68901*1j,1.3987885664465
"m003(-13,1)",3,0.85757-2.66468*1j,1.09192-1.68964*1j,1.3944822136721
"m003(-13,1)",6,1.09608+1.75919*1j,0.84303+2.53455*1j,1.32387981513015
"m003(-13,1)",4,0.85757-2.66468*1j,1.09192-1.68964*1j,1.3944822136721
"m003(-13,1)",5,1.08621-1.76016*1j,0.84843-2.53247*1j,1.31778828687123
"m003(-13,1)",1,0.85354+2.6666*1j,1.10054+1.68901*1j,1.3987885664465
"m003(-13,2)",4,0.85971-2.66296*1j,1.0869-1.69124*1j,1.39180884116178
"m003(-13,2)",3,0.85971-2.66296*1j,1.0869-1.69124*1j,1.39180884116178
"m003(-13,2)",6,1.10213+1.76003*1j,0.83952+2.53504*1j,1.32769021828482
"m003(-13,2)",1,0.85087+2.66717*1j,1.1058+1.68989*1j,1.4012506434048
"m003(-13,2)",5,1.08049-1.76214*1j,0.85136-2.53045*1j,1.31433630938541
"m003(-13,2)",0,0.03633-2.88471*1j,4.10315+2.36054*1j,1.73799517903933
"m003(-13,2)",2,0.85087+2.66717*1j,1.1058+1.68989*1j,1.4012506434048
"m003(-13,3)",1,0.84814+2.66841*1j,1.11171+1.68962*1j,1.40426918144644
"m003(-13,3)",5,1.07389-1.76293*1j,0.85501-2.52897*1j,1.31035102612222
"m003(-13,3)",4,0.86243-2.66161*1j,1.08116-1.6918*1j,1.38900800719883
"m003(-13,3)",3,0.86243-2.66161*1j,1.08116-1.6918*1j,1.38900800719883
"m003(-13,3)",6,1.10888+1.75952*1j,0.83586+2.53638*1j,1.33193920476674
"m003(-13,3)",2,0.84814+2.66841*1j,1.11171+1.68962*1j,1.40426918144644
"m003(-13,3)",0,0.03856-1.92042*1j,4.04213+2.51211*1j,1.7370291338259
"m003(-13,4)",2,0.84555+2.67041*1j,1.11797+1.68787*1j,1.407748661088
"m003(-13,4)",0,0.04054-1.43995*1j,3.99035+2.67327*1j,1.73699567591263
