"name","left geod","right geod","ortho"
"m078(-1,3)",0.34202+1.15951j,0.73523-2.71519j,1.10908+0.63611j
"m078(-1,3)",0.31737-2.03883j,0.73523-2.71519j,1.14342+1.93764j
"m117(-5,1)",0.68545+1.6823j,0.7661+3.09783j,0.72672-2.1065j
"m117(-5,1)",0.65815+2.0257j,0.68545+1.6823j,0.92992-0.16589j
"m117(-5,1)",0.41205+1.30421j,0.7661+3.09783j,1.02251-2.04888j
"m117(-5,1)",0.65815+2.0257j,0.7661+3.09783j,1.04135-1.68742j
"m117(4,1)",0.53902+2.079j,0.72681+1.68618j,1.05071-0.24753j
"m078(-2,3)",0.34655+1.15045j,0.7095-2.75117j,1.12942+0.66523j
"m078(-2,3)",0.30375+2.18737j,0.7095-2.75117j,1.1774-1.3395j
"m078(-5,2)",0.38293+1.1389j,0.68396-2.92552j,1.12957+0.82325j
"m078(-5,2)",0.32706-2.72826j,0.68396-2.92552j,1.16426+1.20202j
"m137(5,1)",0.42605-1.01416j,0.6165+2.78883j,1.22506-0.39911j
"m120(5,1)",0.37763-1.10618j,0.65117+1.83553j,1.20814+2.16344j
"m120(5,1)",0.448+1.45483j,0.65117+1.83553j,1.08821+2.71222j
"m146(-4,1)",0.54354+2.28021j,0.7834-1.5708j,1.03275-0.08874j
"m147(-4,1)",0.69626-1.94157j,0.71595+2.01637j,0.91383+0.18413j
"m130(-4,1)",0.61541-1.9504j,0.61541-1.9504j,0.92891+2.431j
"m139(1,4)",0.57661+1.61953j,0.79418+3.07085j,0.79998-2.02657j
"m139(1,4)",0.57661+1.61953j,0.79418+3.07085j,0.79998-2.02657j
"m116(-5,1)",0.49574-1.93291j,0.52066+1.72392j,1.14883-0.7015j
"m137(-6,1)",0.36629+0.94962j,0.75215-1.69935j,1.28041-2.29355j
"m137(-6,1)",0.36629+0.94962j,0.61005+2.54497j,1.31509+0.49185j
"m137(-6,1)",0.61005+2.54497j,0.75215-1.69935j,0.91232-0.06541j
"m118(3,2)",0.70684+2.69575j,0.70684+2.69575j,0.70883+1.51764j
"m118(4,1)",0.34921+2.48851j,0.67921+2.75992j,1.15926+2.13621j
"m118(4,1)",0.31667-1.33864j,0.77371+2.7105j,1.15548-0.75393j
"m118(4,1)",0.67921+2.75992j,0.77371+2.7105j,0.67958+1.46836j
"m130(4,1)",0.52813-1.93644j,0.52813-1.93644j,1.08284-0.80292j
"m118(2,3)",0.67243+2.64448j,0.7739+2.66902j,0.69058-1.57668j
"m148(-6,1)",0.37855+0.92424j,0.79671-3.12097j,1.3337+0.90876j
"m120(-6,1)",0.55825+1.41424j,0.79737+1.78007j,0.9732+2.81842j
"m120(-6,1)",0.79737+1.78007j,0.79737+1.78007j,1.30457-0.945j
"m120(-6,1)",0.31404+1.00855j,0.79737+1.78007j,1.24744-0.39142j
"m146(5,1)",0.54603+2.42953j,0.66126-1.53887j,1.02654-0.28157j
"m137(6,1)",0.31743-0.89147j,0.79938-1.53188j,1.33158+0.14603j
"m137(6,1)",0.79938-1.53188j,0.79938-1.53188j,1.39242+0.61543j
"m137(6,1)",0.31743-0.89147j,0.6023+2.73946j,1.38546-0.31964j
"m137(6,1)",0.6023+2.73946j,0.79938-1.53188j,0.90951+2.83272j
"m148(6,1)",0.39261-0.85208j,0.78521+1.43744j,1.35648-1.25251j
"m148(6,1)",0.78521+1.43744j,0.78521+1.43744j,1.35648-1.25251j
"m136(6,1)",0.30469-0.96536j,0.78521+1.70415j,1.43824-1.12485j
"m122(-4,1)",0.75595-2.76772j,0.75595-2.76772j,0.62824+1.70678j
"m147(4,1)",0.61795-1.76725j,0.73621+2.21066j,0.94121+3.03977j
"m154(1,4)",0.58901-2.31818j,0.76554-2.66992j,1.02046-1.92832j
"m154(1,4)",0.5746-2.01342j,0.58901-2.31818j,1.04708-2.62359j
"m154(1,4)",0.5746-2.01342j,0.76554-2.66992j,0.82372+1.69648j
"m142(-5,1)",0.4428+2.38677j,0.55598+1.48091j,1.16889+0.75704j
"m142(5,1)",0.50048+2.41663j,0.65319+1.4354j,1.0984-2.4261j
"m188(-3,1)",0.66577-1.50908j,0.71213+2.24068j,0.86383-1.15888j
"m154(-1,4)",0.58714-1.93699j,0.68431-2.80074j,0.88761+1.70609j
"m154(-1,4)",0.58714-1.93699j,0.68827-2.26609j,0.96612-2.77014j
"m147(-4,3)",0.56981-1.98217j,0.78616-2.48843j,0.84317+1.60766j
"m147(-4,3)",0.58446+2.04173j,0.78616-2.48843j,0.90084-1.06544j
"s090(5,1)",0.39668-1.17191j,0.77267-1.77205j,1.14845-2.78021j
"s090(5,1)",0.39668-1.17191j,0.77267-1.77205j,1.14845+0.36139j
"m147(-3,4)",0.49864-1.97319j,0.77001-2.41332j,0.9031+1.60504j
"m147(-3,4)",0.52405+2.08272j,0.77001-2.41332j,0.91756-1.12486j
"m146(-5,1)",0.52166+2.3175j,0.75284-1.58397j,1.06146-0.13979j
"m155(5,1)",0.3775+1.14314j,0.62241-1.81006j,1.23333-2.18972j
"m162(-5,1)",0.42136+2.05413j,0.57826-1.59877j,1.1436-0.82951j
"m162(6,1)",0.34413+2.05743j,0.61919-1.56023j,1.24106-0.893j
"m162(6,1)",0.31141-1.04931j,0.61919-1.56023j,1.35768+0.19391j
"m175(-5,1)",0.41267-2.21643j,0.62717-1.61031j,1.13802+2.53393j
"m178(1,4)",0.51158+2.36305j,0.78791-2.81879j,0.87943+1.40822j
"m178(1,4)",0.62257-2.22363j,0.78791-2.81879j,0.95349+1.09414j
"m175(6,1)",0.33351-1.04839j,0.6592-1.55842j,1.31972+0.18551j
"m175(6,1)",0.33256-2.17792j,0.6592-1.55842j,1.24431-0.72953j
"m188(4,3)",0.59847+2.32921j,0.67889-1.84226j,0.89099+2.07505j
"m192(-5,1)",0.40239+1.11602j,0.7809+1.6768j,1.17472-0.26789j
"m192(-5,1)",0.33716-2.70606j,0.7809+1.6768j,1.22231-0.01619j
"m189(4,1)",0.39507-1.33295j,0.78753+2.98572j,1.07096+2.24507j
"m189(4,1)",0.44389+2.63283j,0.78753+2.98572j,0.94284-1.34943j
"m222(5,1)",0.44419-1.0733j,0.76578+2.81434j,1.09671-0.48339j
"m222(-5,1)",0.45896+1.02888j,0.77173-2.01262j,1.15133-2.1774j
"m178(-1,4)",0.46687+2.41094j,0.66976-2.15339j,1.10703+0.03568j
"m178(-1,4)",0.66976-2.15339j,0.75013-2.93012j,1.04129-2.03184j
"m178(-1,4)",0.46687+2.41094j,0.75013-2.93012j,0.96803-1.71646j
"m199(-5,1)",0.52853+1.26242j,0.57723-2.67456j,1.14635-2.91804j
"m188(3,4)",0.58519+2.28565j,0.78868-1.83633j,0.85143+2.07222j
"s118(-5,1)",0.50868+1.39851j,0.50868+1.39851j,1.23749+2.78099j
"m337(-3,1)",0.707+1.54223j,0.73849-2.56485j,0.86319+0.3901j
"m337(-3,1)",0.707+1.54223j,0.73849-2.56485j,0.86319+0.3901j
"m188(5,1)",0.31701-1.32981j,0.79279+2.30031j,1.15853-1.08091j
"m188(5,1)",0.61778-1.66521j,0.68624+2.30946j,0.89504-1.13329j
"m188(5,1)",0.68624+2.30946j,0.79279+2.30031j,0.82882-0.62543j
"m188(5,1)",0.61778-1.66521j,0.79279+2.30031j,1.10823-0.48864j
"m220(-5,1)",0.50158+2.61775j,0.50158+2.61775j,1.17235+2.67283j
"m199(6,1)",0.32742-0.99111j,0.53187-2.52519j,1.42425+2.61906j
"m199(6,1)",0.46537+1.35301j,0.53187-2.52519j,1.20567+3.13731j
"m223(-1,3)",0.68912+1.96968j,0.70958-2.18759j,0.88022+0.84805j
"m210(-5,1)",0.43728-1.1888j,0.50295-2.48321j,1.30236+2.539j
"m220(6,1)",0.45558+2.71332j,0.45558+2.71332j,1.28078-0.69041j
"s173(5,1)",0.42781-1.22962j,0.79164+2.17019j,1.06342+2.06861j
"m222(6,1)",0.76534+2.75411j,0.76534+2.75411j,1.44571-0.19495j
"m222(6,1)",0.32989-0.93518j,0.76534+2.75411j,1.25119-0.40686j
"m289(6,1)",0.53028-0.73065j,0.73526-2.97383j,1.34219-0.37796j
"m222(-6,1)",0.7767-1.97664j,0.7767-1.97664j,1.42584+0.8585j
"m222(-6,1)",0.33486+0.91107j,0.7767-1.97664j,1.29882-2.24466j
"m304(5,1)",0.73286-2.4667j,0.73286-2.4667j,1.02366+1.06253j
"m297(4,1)",0.76829-1.85612j,0.78789-2.12597j,0.84662-2.87052j
"m243(-1,4)",0.49929-1.8958j,0.78883-2.7304j,0.92751+1.66147j
"m289(-6,1)",0.38077+0.77721j,0.61449+3.05586j,1.53972-2.28544j
"m289(7,1)",0.72979-3.0267j,0.72979-3.0267j,1.49249+0.29132j
"m289(7,1)",0.4218-0.70386j,0.72979-3.0267j,1.45886-0.25916j
"s175(6,1)",0.31796+1.12295j,0.49468-2.52051j,1.42433-0.04955j
"s254(5,1)",0.38953-1.21738j,0.7203+2.00894j,1.17693+2.11091j
"s254(5,1)",0.57508+1.74532j,0.7203+2.00894j,0.99201+2.65359j
"s254(5,1)",0.7203+2.00894j,0.7203+2.00894j,1.15927-2.73355j
"s254(5,1)",0.57508+1.74532j,0.7203+2.00894j,0.99201-0.48801j
"s254(5,1)",0.38953-1.21738j,0.7203+2.00894j,1.17693+2.11091j
"m261(-7,1)",0.30253+0.8311j,0.6248-2.70328j,1.63198+0.08588j
"s359(-4,1)",0.62516-2.73412j,0.76976+1.75438j,0.95489+0.38154j
"m312(-4,1)",0.64947-2.25476j,0.71596-2.05381j,0.95473-2.65525j
"m293(-4,1)",0.58053-1.55234j,0.6363+2.01678j,1.03093-1.06553j
"m293(-4,1)",0.58053-1.55234j,0.6363+2.01678j,1.03093+2.07607j
"m291(-4,1)",0.70297-2.18411j,0.71718-2.28327j,0.89792+0.55587j
"s256(-4,1)",0.76131-2.25528j,0.76131-2.25528j,0.83078-2.58732j
"s256(-4,1)",0.37071+1.32951j,0.76131-2.25528j,1.12669+1.05268j
"s256(-4,1)",0.37071+1.32951j,0.76131-2.25528j,1.12669-2.08892j
"s244(-4,3)",0.69568-1.3405j,0.77134-2.29207j,0.91827-0.58213j
"m304(-5,1)",0.37879+1.03087j,0.63346-2.62755j,1.29514-2.76081j
"m304(-5,1)",0.37879+1.03087j,0.63346-2.62755j,1.29514-2.76081j
"m304(-5,1)",0.63346-2.62755j,0.63346-2.62755j,1.23439-1.86242j
"m297(-5,1)",0.63688-2.14367j,0.77012-1.91955j,0.96761+0.3435j
"m297(-5,1)",0.46936+2.15214j,0.77012-1.91955j,0.9935+2.16122j
"m337(-4,1)",0.70272-2.46584j,0.75245+1.63783j,0.90449-2.87347j
"m300(-4,1)",0.46627-2.67146j,0.71923+2.27189j,1.0373+1.03779j
"m300(1,4)",0.52218+2.1989j,0.66429-2.65437j,1.00519-2.01106j
"s256(5,1)",0.43172+1.27633j,0.76661-2.19008j,1.07723+1.05507j
"m338(-4,1)",0.7385+1.7158j,0.78755-2.39222j,0.87112+0.19858j
"m289(-7,1)",0.30763+0.70402j,0.62517+3.07927j,1.64635-2.3469j
"m289(-7,1)",0.62517+3.07927j,0.62517+3.07927j,1.66631+0.61849j
"m304(6,1)",0.69366-2.50303j,0.69366-2.50303j,1.08744-2.04368j
"m304(6,1)",0.37076-0.98008j,0.69366-2.50303j,1.30718+2.79197j
"m304(6,1)",0.37076-0.98008j,0.69366-2.50303j,1.30718+2.79197j
"m289(8,1)",0.71345-3.06056j,0.71345-3.06056j,1.52145+0.34386j
"m289(8,1)",0.33471-0.66237j,0.71345-3.06056j,1.58043-0.17022j
"m302(-5,1)",0.33848+1.14275j,0.75777+2.05969j,1.2328-0.30916j
"m297(5,1)",0.31479-1.15586j,0.73436-2.09951j,1.26403-2.8034j
"m297(5,1)",0.39708+2.13028j,0.75354-1.87603j,1.097-1.00835j
"m297(5,1)",0.73436-2.09951j,0.75354-1.87603j,0.89779-2.8723j
"m349(-4,1)",0.69224-2.51867j,0.78469+1.61396j,0.89513+0.30673j
"m290(4,1)",0.4742-1.76891j,0.76457-1.79493j,1.10382+1.56572j
"m303(-5,1)",0.33714+1.17649j,0.79993+1.92592j,1.20794-2.70426j
"m303(-5,1)",0.57083+2.62074j,0.79993+1.92592j,1.01484-1.1921j
"m293(5,1)",0.51718-1.59242j,0.56215+1.99223j,1.11967-1.05623j
"m293(5,1)",0.51718-1.59242j,0.56215+1.99223j,1.11967-1.05623j
"m339(-4,1)",0.67805-2.25965j,0.72607-2.10655j,0.92637-2.63474j
"m300(-1,4)",0.58794+2.1556j,0.76755-2.0875j,1.04593+0.20438j
"m300(-1,4)",0.5965-2.59544j,0.76755-2.0875j,1.06598-2.43175j
"m300(-1,4)",0.58794+2.1556j,0.5965-2.59544j,0.99587-2.05467j
"m293(-1,4)",0.63747-1.69593j,0.65716+1.85996j,1.03274-0.91328j
"m293(-1,4)",0.65716+1.85996j,0.65716+1.85996j,1.06036+0.80176j
"m293(-1,4)",0.63747-1.69593j,0.65716+1.85996j,1.03274+2.22831j
"m342(4,1)",0.59125+2.30401j,0.69434+1.56139j,1.01193-2.38319j
"m342(4,1)",0.57103-2.02179j,0.69434+1.56139j,1.02476-2.07996j
"m335(4,1)",0.51325-2.05147j,0.60086-1.8408j,1.09247+2.30754j
"s451(-4,1)",0.63845-1.65058j,0.67226+2.37366j,1.00583-3.03601j
"s377(4,1)",0.6554+2.22159j,0.74937+1.57423j,0.91457+0.78337j
"m310(-7,1)",0.32093+0.74877j,0.58454-2.95825j,1.72526-0.37528j
"m310(-7,1)",0.58454-2.95825j,0.58454-2.95825j,1.67737-1.19533j
"s359(5,1)",0.53765-2.65134j,0.71651+1.79223j,1.0645-1.95015j
"s359(5,1)",0.71651+1.79223j,0.78125-2.6897j,0.91851-2.81466j
"s359(5,1)",0.53765-2.65134j,0.78125-2.6897j,0.94536+0.76237j
"m340(7,1)",0.3662-0.76589j,0.60203+2.88362j,1.60007-0.21257j
"m338(5,1)",0.35275-1.20852j,0.74133-2.20242j,1.19082-0.49496j
"m326(-4,1)",0.5813-1.66232j,0.70599-2.24615j,0.99898-0.7609j
"m326(-4,1)",0.5813-1.66232j,0.58433-1.92016j,1.12982+1.60132j
"s442(1,3)",0.71079-1.7662j,0.71079-1.7662j,0.99947-0.86924j
"s381(1,4)",0.5351-2.19331j,0.72838+1.84191j,0.97095+1.0296j
"s385(-1,3)",0.57253-2.57307j,0.74915+1.93735j,1.01136-2.96475j
"m342(-5,1)",0.50327-2.00332j,0.58313+1.59453j,1.13253+1.05148j
"m342(-5,1)",0.50214+2.28912j,0.58313+1.59453j,1.13683+0.80541j
"s359(-5,1)",0.51203-2.69942j,0.66029-2.69487j,1.04677-2.2968j
"s359(-5,1)",0.66029-2.69487j,0.74409+1.75355j,0.9553+0.35994j
"s359(-5,1)",0.51203-2.69942j,0.74409+1.75355j,1.17549-1.86575j
"s348(-5,1)",0.65633+1.70335j,0.65633+1.70335j,1.20856-2.00765j
